"","X","Object.Number","Area_M01","Area_M02","Area_M03","Area_M04","Area_M05","Area_M06","Area_M07","Area_M08","Area_M09","Area_M10","Area_M11","Area_M12","Area_MC","Height_M01","Height_M02","Height_M03","Height_M04","Height_M05","Height_M06","Height_M07","Height_M08","Height_M09","Height_M10","Height_M11","Height_M12","Length_M01","Length_M02","Length_M03","Length_M04","Length_M05","Length_M06","Length_M07","Length_M08","Length_M09","Length_M10","Length_M11","Length_M12","Width_M01","Width_M02","Width_M03","Width_M04","Width_M05","Width_M06","Width_M07","Width_M08","Width_M09","Width_M10","Width_M11","Width_M12","Aspect.Ratio.Intensity_M01_Ch01","Aspect.Ratio.Intensity_M02_Ch02","Aspect.Ratio.Intensity_M03_Ch03","Aspect.Ratio.Intensity_M04_Ch04","Aspect.Ratio.Intensity_M05_Ch05","Aspect.Ratio.Intensity_M06_Ch06","Aspect.Ratio.Intensity_M07_Ch07","Aspect.Ratio.Intensity_M08_Ch08","Aspect.Ratio.Intensity_M09_Ch09","Aspect.Ratio.Intensity_M10_Ch10","Aspect.Ratio.Intensity_M11_Ch11","Aspect.Ratio.Intensity_M12_Ch12","Aspect.Ratio_M01","Aspect.Ratio_M02","Aspect.Ratio_M03","Aspect.Ratio_M04","Aspect.Ratio_M05","Aspect.Ratio_M06","Aspect.Ratio_M07","Aspect.Ratio_M08","Aspect.Ratio_M09","Aspect.Ratio_M10","Aspect.Ratio_M11","Aspect.Ratio_M12","Bright.Detail.Intensity.R3_MC_Ch01","Bright.Detail.Intensity.R3_MC_Ch02","Bright.Detail.Intensity.R3_MC_Ch03","Bright.Detail.Intensity.R3_MC_Ch04","Bright.Detail.Intensity.R3_MC_Ch05","Bright.Detail.Intensity.R3_MC_Ch06","Bright.Detail.Intensity.R3_MC_Ch07","Bright.Detail.Intensity.R3_MC_Ch08","Bright.Detail.Intensity.R3_MC_Ch09","Bright.Detail.Intensity.R3_MC_Ch10","Bright.Detail.Intensity.R3_MC_Ch11","Bright.Detail.Intensity.R3_MC_Ch12","Contrast_M01_Ch01","Contrast_M02_Ch02","Contrast_M03_Ch03","Contrast_M04_Ch04","Contrast_M05_Ch05","Contrast_M06_Ch06","Contrast_M07_Ch07","Contrast_M08_Ch08","Contrast_M09_Ch09","Contrast_M10_Ch10","Contrast_M11_Ch11","Contrast_M12_Ch12","Gradient.RMS_M01_Ch01","Gradient.RMS_M02_Ch02","Gradient.RMS_M03_Ch03","Gradient.RMS_M04_Ch04","Gradient.RMS_M05_Ch05","Gradient.RMS_M06_Ch06","Gradient.RMS_M07_Ch07","Gradient.RMS_M08_Ch08","Gradient.RMS_M09_Ch09","Gradient.RMS_M10_Ch10","Gradient.RMS_M11_Ch11","Gradient.RMS_M12_Ch12","Modulation_M01_Ch01","Modulation_M02_Ch02","Modulation_M03_Ch03","Modulation_M04_Ch04","Modulation_M05_Ch05","Modulation_M06_Ch06","Modulation_M07_Ch07","Modulation_M08_Ch08","Modulation_M09_Ch09","Modulation_M10_Ch10","Modulation_M11_Ch11","Modulation_M12_Ch12","Bkgd.Mean_Ch01","Bkgd.Mean_Ch02","Bkgd.Mean_Ch03","Bkgd.Mean_Ch04","Bkgd.Mean_Ch05","Bkgd.Mean_Ch06","Bkgd.Mean_Ch07","Bkgd.Mean_Ch08","Bkgd.Mean_Ch09","Bkgd.Mean_Ch10","Bkgd.Mean_Ch11","Bkgd.Mean_Ch12","Intensity_MC_Ch01","Intensity_MC_Ch02","Intensity_MC_Ch03","Intensity_MC_Ch04","Intensity_MC_Ch05","Intensity_MC_Ch06","Intensity_MC_Ch07","Intensity_MC_Ch08","Intensity_MC_Ch09","Intensity_MC_Ch10","Intensity_MC_Ch11","Intensity_MC_Ch12","Max.Pixel_MC_Ch01","Max.Pixel_MC_Ch02","Max.Pixel_MC_Ch03","Max.Pixel_MC_Ch04","Max.Pixel_MC_Ch05","Max.Pixel_MC_Ch06","Max.Pixel_MC_Ch07","Max.Pixel_MC_Ch08","Max.Pixel_MC_Ch09","Max.Pixel_MC_Ch10","Max.Pixel_MC_Ch11","Max.Pixel_MC_Ch12","Mean.Pixel_M01_Ch01","Mean.Pixel_M02_Ch02","Mean.Pixel_M03_Ch03","Mean.Pixel_M04_Ch04","Mean.Pixel_M05_Ch05","Mean.Pixel_M06_Ch06","Mean.Pixel_M07_Ch07","Mean.Pixel_M08_Ch08","Mean.Pixel_M09_Ch09","Mean.Pixel_M10_Ch10","Mean.Pixel_M11_Ch11","Mean.Pixel_M12_Ch12","Median.Pixel_M01_Ch01","Median.Pixel_M02_Ch02","Median.Pixel_M03_Ch03","Median.Pixel_M04_Ch04","Median.Pixel_M05_Ch05","Median.Pixel_M06_Ch06","Median.Pixel_M07_Ch07","Median.Pixel_M08_Ch08","Median.Pixel_M09_Ch09","Median.Pixel_M10_Ch10","Median.Pixel_M11_Ch11","Median.Pixel_M12_Ch12","Raw.Max.Pixel_MC_Ch01","Raw.Max.Pixel_MC_Ch02","Raw.Max.Pixel_MC_Ch03","Raw.Max.Pixel_MC_Ch04","Raw.Max.Pixel_MC_Ch05","Raw.Max.Pixel_MC_Ch06","Raw.Max.Pixel_MC_Ch07","Raw.Max.Pixel_MC_Ch08","Raw.Max.Pixel_MC_Ch09","Raw.Max.Pixel_MC_Ch10","Raw.Max.Pixel_MC_Ch11","Raw.Max.Pixel_MC_Ch12","Raw.Min.Pixel_MC_Ch01","Raw.Min.Pixel_MC_Ch02","Raw.Min.Pixel_MC_Ch03","Raw.Min.Pixel_MC_Ch04","Raw.Min.Pixel_MC_Ch05","Raw.Min.Pixel_MC_Ch06","Raw.Min.Pixel_MC_Ch07","Raw.Min.Pixel_MC_Ch08","Raw.Min.Pixel_MC_Ch09","Raw.Min.Pixel_MC_Ch10","Raw.Min.Pixel_MC_Ch11","Raw.Min.Pixel_MC_Ch12","Saturation.Count_M01_Ch01","Saturation.Count_M02_Ch02","Saturation.Count_M03_Ch03","Saturation.Count_M04_Ch04","Saturation.Count_M05_Ch05","Saturation.Count_M06_Ch06","Saturation.Count_M07_Ch07","Saturation.Count_M08_Ch08","Saturation.Count_M09_Ch09","Saturation.Count_M10_Ch10","Saturation.Count_M11_Ch11","Saturation.Count_M12_Ch12","Saturation.Percent_M01_Ch01","Saturation.Percent_M02_Ch02","Saturation.Percent_M03_Ch03","Saturation.Percent_M04_Ch04","Saturation.Percent_M05_Ch05","Saturation.Percent_M06_Ch06","Saturation.Percent_M07_Ch07","Saturation.Percent_M08_Ch08","Saturation.Percent_M09_Ch09","Saturation.Percent_M10_Ch10","Saturation.Percent_M11_Ch11","Saturation.Percent_M12_Ch12","ID"
"2831",8107,4053,189.75,75.75,0,0,114.75,83,0,0,207,0,110.25,110.25,210.25,16,10,0,0,13,12,0,0,16.5,0,13,12,16,10,0,0,13,14,0,0,16.5,0,13,12,15,9.5,0,0,11,9,0,0,15.5,0,10.5,12,0.917828048380199,0.91772861101601,0,0,0.644497509434122,0.754470207021364,0,0,0.881106754259436,0,0.704202443959312,0.924942214386456,0.875747391748518,0.924787611394203,0,0,0.822804364043654,0.713760701979454,0,0,0.935201678194439,0,0.803001291858491,0.985029605280109,29249.9999980927,2473.9998319149,1528.00001728535,1623.00001335144,4258.00033140182,2083.00003445148,1655.99996948242,741.999969959259,33942.0003585815,1198.99999445677,6587.99998664856,4909.99993371964,11.2082393277479,107.143547432382,0,0,11.116159020143,13.8859851788722,0,0,5.32907653603213,0,3.41675606605938,36.1446038620252,32.3494869066703,23.7942352820041,0,0,20.2675618288253,24.3958080538046,0,0,34.1667095052458,0,16.1377311723025,22.1864436933246,0.478191911181602,0.696969696969697,0,0,0.67816091954023,0.272727272727273,0,0,0.392142327650111,0,0.708609271523179,0.636363636363636,773.007211538462,5.44711538461539,27.7427884615385,28.8798076923077,29.3004807692308,28.1586538461538,33.0336538461538,32.2524038461538,775.180288461538,33.3870192307692,31.1057692307692,31.3341346153846,-54180.0649038459,7478.97596153853,1423.31490384612,910.081730769214,29872.2956730771,4728.57211538451,1746.69711538463,2005.72836538463,-30857.622596154,1587.51682692305,97327.0480769249,27352.9927884622,282.992788461538,66.5528846153846,12.2572115384615,7.12019230769231,225.699519230769,29.8413461538462,11.9663461538462,13.7475961538462,235.819711538462,10.6129807692308,522.894230769231,254.665865384615,-73.6738782051279,25.0347328002032,0,0,60.1243558320766,13.7750810936051,0,0,-37.4967135823117,0,197.023482469913,57.5615569945933,28.9927884615385,25.5528846153846,0,0,43.6995192307692,12.8413461538462,0,0,20.8197115384615,0,165.894230769231,43.6658653846154,1056,72,40,36,255,58,45,46,1011,44,554,286,294,-3,24,25,27,14,26,30,371,26,37,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2793",19159,9579,158.75,54,0,0,133.25,53.25,0,0,170.25,0,115.5,137.5,178,14.5,8,0,0,13.5,9,0,0,14.5,0,12.5,14,14.5,8,0,0,13.5,9,0,0,14.5,0,12.5,14,13.5,8,0,0,12.5,8,0,0,14,0,11.5,12.5,0.951933016887326,0.953141950587421,0,0,0.81591684789257,0.87439336772461,0,0,0.909142945320261,0,0.917350757002877,0.796169481522317,0.950309520521713,0.986359216464972,0,0,0.884749622845398,0.886335191954913,0,0,0.974372489417025,0,0.926261196263182,0.857467144090918,24782,1628,1490.99998903275,1431,1270.99998688698,1774.99998122454,1496.99999195337,835,31300.0003781319,1172.99999773502,1433,3613,11.8088154836241,79.8957628167333,0,0,9.68631615077346,16.5666418535118,0,0,6.9321110851272,0,1.76743804679979,18.8994867302953,33.9815020796467,23.5431210670393,0,0,15.5285333326603,30.6473284426415,0,0,37.6024989057237,0,13.7736611063212,21.2772956168882,0.514285714285714,0.521739130434783,0,0,0.447154471544715,0.205128205128205,0,0,0.435257410296412,0,0.5875,0.52,773.34375,5.1640625,27.6848958333333,28.9921875,29.2604166666667,28.2239583333333,31.9348958333333,31.3671875,774.888020833333,33.5651041666667,31.3984375,30.890625,-46813.75,3895.1875,815.354166666658,451.5625,13334.5833333335,2195.54166666666,1254.35416666668,1250.5625,-25551.2708333332,650.645833333341,54524.3125,18492.875,173.65625,45.8359375,9.31510416666667,6.0078125,65.7395833333333,19.7760416666667,12.0651041666667,7.6328125,164.111979166667,8.43489583333334,232.6015625,109.109375,-76.0681594488189,19.1831597222222,0,0,23.9121912132585,10.5225205399061,0,0,-38.2419121696034,0,106.573423971861,32.7111931818182,26.65625,19.8359375,0,0,18.7395833333333,10.7760416666667,0,0,25.1119791666666,0,90.6015625,24.109375,947,51,37,35,95,48,44,39,939,42,264,140,224,-2,24,25,27,13,25,29,287,27,38,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2170",8676,4337,310.5,125,117,104.25,163,177.25,149,198.75,320,129.25,220.75,173.75,326.75,22.5,15.5,16,15.5,18,19,15.5,18.5,22.5,16.5,19.5,18,22.5,15.5,16,15.5,18,19,15.5,18.5,22.5,16.5,19.5,18,17.5,10.5,9,9,11.5,12.5,13.5,13.5,18.5,10.5,14.5,12,0.555012907763892,0.50596218523846,0.47496619084151,0.476926028925364,0.47351039076445,0.48425230176905,0.569395729519684,0.562888719196831,0.582101773009898,0.50622106060161,0.549037337543138,0.527630002176356,0.798387786702449,0.617430028504835,0.57344347918945,0.571065175943737,0.628436240615358,0.647473466218133,0.638087876019224,0.715462011330854,0.805293836551468,0.615274363695364,0.732122483757023,0.689084468232789,41939.9996581078,3288.00000810623,2277.9999859333,2353.99997574091,11783,2810.00005829334,2041.99999964237,1194.99996244907,48969,1728.99999833107,23081.0006561279,6641.9990978241,7.53388327145543,63.4936584107625,10.5709247153706,10.9223544634193,5.5943104689426,7.11747505304386,4.09844646039511,2.24899055671015,4.47400219256134,5.28528359442342,2.4791162411817,8.66154499331541,30.3937291192883,21.9370613845684,17.8641976813795,19.6540445209802,15.9744656791141,16.6873631651389,15.3578679039431,13.8012422224109,34.5740456711863,16.1912562077819,13.8838634375141,15.2257779617287,0.498755186721992,0.650793650793651,0.205128205128205,0.150684931506849,0.730027548209366,0.527027027027027,0.230769230769231,0.281553398058252,0.364963503649635,0.26530612244898,0.809801633605601,0.662468513853904,779.127083333333,7.14166666666667,27.4916666666667,28.39375,29.28125,28.7916666666667,34.5645833333333,33.7145833333333,781.125,30.7229166666667,30.6375,30.9729166666667,-87798.0979166697,11692.8416666668,5845.3916666666,3908.36874999991,184361.40625,27271.2916666662,11720.0895833334,12334.0395833337,-35391.375,10304.1479166664,566409.787500003,99537.3979166675,239.872916666667,57.8583333333333,21.5083333333333,14.60625,696.71875,96.2083333333333,34.4354166666667,37.2854166666667,215.875,33.2770833333333,1777.3625,368.027083333333,-71.3179045893743,22.8443333333335,10.8074786324786,7.39042266187046,254.672737730061,35.66813587212,16.3733361297539,14.33195754717,-27.90390625,17.0391723081882,606.608253114379,129.369529376499,23.8729166666667,22.8583333333333,10.5083333333333,7.60625,210.71875,29.2083333333333,16.4354166666667,12.2854166666667,24.875,17.2770833333333,473.3625,110.027083333333,1019,65,49,43,726,125,69,71,997,64,1808,399,226,2,24,25,31,25,31,31,337,28,50,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2802",3527,1763,140.5,56.75,34.25,0,84,58,55.5,58.75,149.25,44,84.5,100.75,149.5,13.5,9,7.5,0,10,9.5,8.5,9,13.5,7.5,10.5,12,13.5,9,7.5,0,10,9.5,8.5,9,13.5,7.5,10.5,12,12.5,8,6,0,10,8,8,8,13,7.5,10,11,0.924595372147058,0.956611068907304,0.792487643196054,0,0.882333451500684,0.793081750656052,0.888783750821806,0.958429865024125,0.941889135600579,0.813114462619236,0.968720521202415,0.913676170224879,0.887855932213938,0.876184893202214,0.814885299329997,0,0.952935483903901,0.87043060086061,0.933218992713453,0.924674902363623,0.925745760851869,0.963030370478104,0.946047389319512,0.968420610425549,33858.9996790886,1660.99999243021,1281.99999129772,1146.00000047684,6904.99998772144,2009.99999773502,1664.99998867512,680.000044107437,36206.0005114079,1155.99999850988,11600.9999084473,2258,23.8542792339498,71.0235063981335,14.5250941430509,0,20.3620169302304,18.8703230320538,11.4181456862879,2.81360748564687,12.4239305815466,7.2662056835841,7.05247323975181,8.65024626580855,40.664406217101,25.5686011447999,21.6135836340634,0,23.6143028712334,26.8086277147777,26.8039643246883,19.33842578455,46.5758283199168,24.5627242082581,18.7841190466729,19.2822597135473,0.508543531326281,0.541666666666667,0.111111111111111,0,0.760975609756098,0.401869158878505,0.213483146067416,0.218390804597701,0.426166794185157,0.181818181818182,0.765017667844523,0.634703196347032,765.105113636364,5.93181818181818,28.0738636363636,28.8409090909091,29.3409090909091,28.4176136363636,32.2244318181818,31.7897727272727,765.769886363636,32.8892045454545,30.9261363636364,30.84375,-40353.8579545448,4044.77272727277,1343.82954545453,1011.13636363636,35436.1363636361,5015.2670454545,2700.78977272725,3161.71590909095,-16429.3920454544,2320.2556818182,136386.170454545,22168.4375,218.894886363636,37.0681818181818,14.9261363636364,11.1590909090909,363.659090909091,56.5823863636364,24.7755681818182,21.2102272727273,195.230113636364,22.1107954545455,1039.07386363636,177.15625,-72.9574268036223,19.1034241089308,7.26190278699404,0,98.0489718614721,20.2375587774294,10.3971898034398,10.7761847195358,-27.55213091975,10.3267045454546,362.375638784294,52.3547611662531,24.3948863636364,20.0681818181818,6.92613636363636,0,69.6590909090909,19.5823863636364,9.77556818181818,10.2102272727273,19.2301136363636,10.1107954545455,285.573863636364,38.15625,984,43,43,40,393,85,57,53,961,55,1070,208,247,-1,24,25,30,20,25,30,337,28,43,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2167",13426,6712,346.5,134.25,114,0,178.25,227.5,193.25,197.25,374.75,147.75,247,185.5,380.75,23.5,16,15.5,0,17.5,19,18,18,24.5,16,20,17.5,23.5,16,15.5,0,17.5,19,18,18,24.5,16,20,17.5,20,11.5,9.5,0,12.5,15,14.5,14,19.5,12,15,12.5,0.59163276147901,0.534098614245127,0.523314081852626,0,0.534808492531049,0.572002924285365,0.661835460589657,0.628034710307521,0.65154757746493,0.607898390951499,0.617062556891606,0.587267638622581,0.820480768073878,0.673098576882629,0.591070309494743,0,0.716146267686849,0.76912904528764,0.756364174043081,0.771639874481199,0.796135030647784,0.703845926258443,0.767894718636156,0.721446500185375,39009.9989337921,3218.99992656708,2765.99998366833,3009.99999630451,8314.00001144409,2990.99991124868,2372.99998950958,1249.00002574921,48541.9997349381,2276.99999809265,14882.9999856949,9755.00003147125,7.79327131749675,49.9923821218633,11.694854775453,0,3.6461177243675,7.90928310954945,5.61944277765656,2.45502233183301,4.83467429242942,6.50142425027958,1.16703871607055,14.5702307356494,29.1048204880269,20.0664381599866,17.4123502419584,0,13.7335552330395,15.3867520710163,16.0755638532734,12.6154142288114,33.9062568356173,14.748974738062,11.9143290465381,15.1534112691072,0.515403830141549,0.615384615384615,0.173333333333333,0,0.696335078534031,0.488,0.257731958762887,0.252525252525253,0.398216939078752,0.221052631578947,0.80053547523427,0.665871121718377,777.505597014925,6.14365671641791,27.6865671641791,28.7257462686567,29.6529850746269,28.6511194029851,33.7891791044776,32.7686567164179,780.013059701493,32.0503731343284,31.4291044776119,30.8358208955224,-95219.0242537319,11293.2108208952,5172.35820895533,3592.6884328359,161745.503731348,23844.3451492542,11586.0802238811,12593.3358208952,-43958.8899253743,10436.2817164176,566570.473880581,116746.044776122,181.494402985075,51.8563432835821,18.3134328358209,13.2742537313433,497.347014925373,71.3488805970149,32.2108208955224,30.2313432835821,232.986940298507,29.9496268656716,1404.57089552239,426.164179104478,-69.9586994680282,20.8079261513659,9.40992406389115,0,203.729904125934,25.0038256519603,13.3207820856908,14.251622117549,-29.4320056654693,15.0951429401215,541.406927911042,140.828599589654,25.4944029850747,22.8563432835821,9.31343283582089,0,173.347014925373,18.3488805970149,12.2108208955224,12.2313432835821,21.9869402985074,14.9496268656716,422.070895522388,122.164179104478,959,58,46,42,527,100,66,63,1013,62,1436,457,250,0,23,25,30,26,30,30,328,27,42,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2761",17866,8932,221.25,113.5,80.75,0,137.75,101.5,0,83,207.25,73,137.25,149.75,227.25,18,14,12.5,0,16,14,0,13.5,17.5,12.5,15.5,15.5,18,14,15.5,0,16,14,0,13.5,17.5,14,15.5,15.5,15.5,11,8.5,0,10.5,9,0,9,15,8.5,11,12.5,0.736308564337948,0.739625857973427,0.543522130487254,0,0.452236667881961,0.558068156236295,0,0.499025764183722,0.732037245261066,0.558541603916071,0.544891483199039,0.753978947416624,0.830955975804661,0.720174390366575,0.579373083338068,0,0.653749520452468,0.62852714108142,0,0.544882636615125,0.794480307148686,0.613857411747181,0.67787867980949,0.754535806680624,50500.0000324249,3648,2275.99998927116,1855.999994874,11354.0000537634,4112.00008153915,2609.99996232986,1737.00003755093,63756.9999879599,2684.00001084805,24503.998732686,9491.00000852346,42.5106870793939,124.644455995037,19.0901839143716,0,87.0109264109245,36.1636258468513,0,8.59506851004991,35.9761050473159,28.4201168180408,31.4224404892737,66.3686432087841,41.5871620178257,27.1309615937205,32.2264983338311,0,28.6477274794431,31.5763626419763,0,26.6036750079764,52.5389470780955,37.173132967858,21.5642892107186,26.7243076888104,0.471974004874086,0.591836734693878,0.164179104477612,0,0.743055555555556,0.326315789473684,0,0.162790697674419,0.427325581395349,0.204819277108434,0.804347826086957,0.678571428571429,772.685,7.125,27.68,28.6625,29.7675,29.015,34.395,33.4,775.44,31.2225,30.465,31.045,-88275.6649999989,7762.375,2008.87999999998,1263.78750000001,37674.3424999992,6391.36499999991,2780.94500000001,3383.39999999995,-49075.9600000009,2539.74750000002,148236.315000002,35908.0950000009,449.315,39.875,16.32,9.3375,305.2325,45.985,17.605,20.6,494.56,26.7775,824.535,251.955,-99.9200282485863,17.3265418502203,5.58006191950463,0,66.441211433756,15.9800738916255,0,8.34999999999995,-59.8018817852844,8.13366438356163,258.684362477234,58.8514941569291,-12.6849999999999,17.875,5.32,0,47.2325,14.985,0,7.6,-16.4400000000001,7.7775,248.535,56.955,1222,47,44,38,335,75,52,54,1270,58,855,283,251,1,23,24,26,15,27,30,320,21,33,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2797",10806,5402,235.5,95.75,0,0,140.75,156.25,78,88.75,259.5,79,147.5,128,263.5,17.5,11.5,0,0,14,15,11.5,12,19.5,10.5,14.5,13.5,17.5,11.5,0,0,14,15,11.5,12,19.5,10.5,14.5,13.5,17.5,10,0,0,12.5,13.5,9.5,9.5,17.5,9.5,13,12,0.893654454230673,0.81527362324865,0,0,0.799364899148009,0.869612179226524,0.593658338731962,0.841409587687052,0.893392438141577,0.893671752023871,0.796765966073353,0.720272304492946,0.89217941322683,0.853702662968623,0,0,0.862455335867352,0.874538167804924,0.7226008258655,0.785405117873493,0.858186614555544,0.847666351280602,0.845780254089506,0.815677577269361,40381.0000801086,3013.00003898144,1984.99996078014,1891.99999809265,5543.99993610382,2989.99999713898,2605.00000488758,1147.9999871254,49437.0006471276,1831.99998903275,7415.99994754791,6642.00012242794,9.97466603350023,72.3182644106238,0,0,6.53436967292494,12.7907952978344,10.6506032022162,2.85761044784669,6.61369528505348,8.45184516601251,2.60458521054608,41.2021461087134,33.4255428658856,21.9578281834831,0,0,16.6897905147411,21.3428526780282,31.6522610742746,17.2038281779094,37.7449267064072,21.9151743000818,13.946961239306,20.3709758662025,0.469260700389105,0.592592592592593,0,0,0.712895377128954,0.420560747663551,0.176470588235294,0.152941176470588,0.416167664670659,0.170731707317073,0.73396674584323,0.612403100775194,772.918269230769,6.65865384615385,27.5961538461538,28.8100961538462,29.3966346153846,28.6610576923077,34.0552884615385,33.4014423076923,774.764423076923,31.7764423076923,30.7043269230769,30.9471153846154,-62694.855769229,7589.77884615363,2314.65384615387,1374.15865384613,66787.9471153849,9777.24519230742,3131.72596153839,3266.87980769226,-33016.7019230764,2782.62980769226,176611.639423082,39255.7403846144,223.081730769231,42.3413461538462,14.4038461538462,11.1899038461538,371.603365384615,53.3389423076923,19.9447115384615,17.5985576923077,230.235576923077,17.2235576923077,772.295673076923,255.052884615385,-68.4968254940372,20.537168608154,0,0,108.416864496517,15.2685423076922,7.64983974358968,7.94221966413864,-31.9445772195045,7.32165895813044,271.226181551502,67.4825721153837,24.0817307692307,21.3413461538462,0,0,83.6033653846154,12.3389423076923,6.94471153846154,7.59855769230769,19.2355769230769,7.22355769230769,233.295673076923,54.0528846153846,996,49,42,40,401,82,54,51,1005,49,803,286,287,-1,23,24,30,22,29,29,301,27,35,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2914",10674,5336,145.75,67.75,59,46.25,80.25,78.75,81.5,82,131.5,70,90.25,81.5,148.5,14,9.5,9,8.5,10.5,10.5,10.5,10.5,13,9.5,10.5,11,14,9.5,9,8.5,10.5,10.5,10.5,10.5,13,9.5,10.5,11,13.5,8.5,8,6.5,9.5,10,10,10,13,9.5,10,9.5,0.893176844251436,0.618029920585819,0.658474794839271,0.563596292674258,0.626448993278625,0.641352663208017,0.703360082248403,0.675246160964679,0.853250995176839,0.637599670284957,0.692405947284879,0.627504722287066,0.954746110067516,0.898030176336892,0.857571992549218,0.701519880916098,0.88261752440684,0.900019313414403,0.882282660843189,0.94867472332003,0.981651446148179,0.907290876447476,0.936807179000939,0.858076291649774,29611,2660.99990272522,1465.99998629093,1206.9999833107,27842,3523.99997639656,1603.00000977516,1609.00000214577,42816.0000383854,2031.99990403652,44216.999080658,10160.0010484457,47.5146384805838,267.911871727361,19.2186439639304,12.1628477361072,61.4959101687266,25.160147667912,15.9506465253383,9.82976307437774,52.1886444706766,20.5763565243398,20.8179968934658,49.8693072448197,38.2339295932388,29.2864819373081,25.2352173839405,25.1402904099904,25.8015721746891,24.5489023562097,23.1699871403557,23.0262611633679,61.8200515007798,24.8871709297325,22.332355989675,25.4245324488698,0.521663778162912,0.76,0.295454545454545,0.2,0.87593984962406,0.650273224043716,0.407407407407407,0.423423423423423,0.378962536023055,0.339130434782609,0.88230008984726,0.779193205944798,764.5625,4.42045454545455,27.6676136363636,28.2727272727273,28.75,27.5397727272727,29.4261363636364,29.4886363636364,764.900568181818,34.6079545454545,32.0880681818182,30.3863636363636,-59124.125,8459.24999999996,3769.43750000003,2362.99999999996,120690.5,16158.3750000002,6676.87500000009,7049.75000000009,-17798.9375000002,5564.8749999999,302028.687499998,52558.5000000009,263.4375,103.579545454545,32.3323863636364,20.7272727272727,1139.25,138.460227272727,54.5738636363636,58.5113636363636,321.099431818182,47.3920454545455,2145.91193181818,567.613636363636,-101.528194682676,30.9005786648774,14.8450982280432,10.7597051597052,362.172118380062,49.8380050505054,19.6536182375908,20.7796563192906,-35.1534198928452,19.056331168831,805.479798854189,153.579894032349,5.4375,32.5795454545455,13.3323863636364,10.7272727272727,245.25,41.4602272727273,15.5738636363636,16.5113636363636,11.0994318181819,15.8920454545455,579.911931818182,125.613636363636,1028,108,60,49,1168,166,84,88,1086,82,2178,598,211,-2,24,25,29,24,25,26,317,30,38,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
